Index	Ts	t	HF	Weight	Tr	
6510	6.50E+02	6.51E+03	-1.22E+02	0.047	6.43E+02	
6511	6.50E+02	6.51E+03	-1.22E+02	0.046	6.43E+02	
6512	6.50E+02	6.51E+03	-1.22E+02	0.046	6.43E+02	
6513	6.50E+02	6.51E+03	-1.22E+02	0.046	6.43E+02	
6514	6.50E+02	6.51E+03	-1.22E+02	0.046	6.43E+02	
6515	6.50E+02	6.52E+03	-1.22E+02	0.045	6.43E+02	
6516	6.50E+02	6.52E+03	-1.22E+02	0.045	6.43E+02	
6517	6.50E+02	6.52E+03	-1.22E+02	0.045	6.43E+02	
6518	6.50E+02	6.52E+03	-1.22E+02	0.045	6.43E+02	
6519	6.50E+02	6.52E+03	-1.22E+02	0.045	6.43E+02	
6520	6.51E+02	6.52E+03	-1.22E+02	0.044	6.43E+02	
6521	6.51E+02	6.52E+03	-1.22E+02	0.044	6.43E+02	
6522	6.51E+02	6.52E+03	-1.22E+02	0.044	6.44E+02	
6523	6.51E+02	6.52E+03	-1.22E+02	0.044	6.44E+02	
6524	6.51E+02	6.52E+03	-1.21E+02	0.044	6.44E+02	
6525	6.51E+02	6.53E+03	-1.21E+02	0.044	6.44E+02	
6526	6.51E+02	6.53E+03	-1.21E+02	0.044	6.44E+02	
6527	6.51E+02	6.53E+03	-1.21E+02	0.043	6.44E+02	
6528	6.51E+02	6.53E+03	-1.21E+02	0.043	6.44E+02	
6529	6.51E+02	6.53E+03	-1.21E+02	0.043	6.44E+02	
6530	6.51E+02	6.53E+03	-1.21E+02	0.043	6.44E+02	
6531	6.51E+02	6.53E+03	-1.21E+02	0.042	6.44E+02	
6532	6.52E+02	6.53E+03	-1.21E+02	0.042	6.44E+02	
6533	6.52E+02	6.53E+03	-1.21E+02	0.042	6.44E+02	
6534	6.52E+02	6.53E+03	-1.21E+02	0.042	6.45E+02	
6535	6.52E+02	6.54E+03	-1.21E+02	0.041	6.45E+02	
6536	6.52E+02	6.54E+03	-1.21E+02	0.041	6.45E+02	
6537	6.52E+02	6.54E+03	-1.21E+02	0.041	6.45E+02	
6538	6.52E+02	6.54E+03	-1.21E+02	0.041	6.45E+02	
6539	6.52E+02	6.54E+03	-1.21E+02	0.04	6.45E+02	
6540	6.52E+02	6.54E+03	-1.21E+02	0.04	6.45E+02	
6541	6.52E+02	6.54E+03	-1.21E+02	0.04	6.45E+02	
6542	6.52E+02	6.54E+03	-1.21E+02	0.04	6.45E+02	
6543	6.52E+02	6.54E+03	-1.21E+02	0.04	6.45E+02	
6544	6.53E+02	6.54E+03	-1.21E+02	0.039	6.45E+02	
6545	6.53E+02	6.55E+03	-1.21E+02	0.039	6.45E+02	
6546	6.53E+02	6.55E+03	-1.21E+02	0.039	6.46E+02	
6547	6.53E+02	6.55E+03	-1.21E+02	0.039	6.46E+02	
6548	6.53E+02	6.55E+03	-1.21E+02	0.039	6.46E+02	
6549	6.53E+02	6.55E+03	-1.21E+02	0.038	6.46E+02	
6550	6.53E+02	6.55E+03	-1.21E+02	0.038	6.46E+02	
6551	6.53E+02	6.55E+03	-1.21E+02	0.038	6.46E+02	
6552	6.53E+02	6.55E+03	-1.21E+02	0.038	6.46E+02	
6553	6.53E+02	6.55E+03	-1.21E+02	0.037	6.46E+02	
6554	6.53E+02	6.55E+03	-1.21E+02	0.037	6.46E+02	
6555	6.54E+02	6.56E+03	-1.21E+02	0.037	6.46E+02	
6556	6.54E+02	6.56E+03	-1.21E+02	0.037	6.46E+02	
6557	6.54E+02	6.56E+03	-1.21E+02	0.037	6.46E+02	
6558	6.54E+02	6.56E+03	-1.21E+02	0.036	6.47E+02	
6559	6.54E+02	6.56E+03	-1.21E+02	0.036	6.47E+02	
6560	6.54E+02	6.56E+03	-1.21E+02	0.036	6.47E+02	
6561	6.54E+02	6.56E+03	-1.21E+02	0.036	6.47E+02	
6562	6.54E+02	6.56E+03	-1.21E+02	0.036	6.47E+02	
6563	6.54E+02	6.56E+03	-1.21E+02	0.035	6.47E+02	
6564	6.54E+02	6.56E+03	-1.21E+02	0.035	6.47E+02	
6565	6.54E+02	6.57E+03	-1.21E+02	0.035	6.47E+02	
6566	6.54E+02	6.57E+03	-1.21E+02	0.035	6.47E+02	
6567	6.55E+02	6.57E+03	-1.20E+02	0.035	6.47E+02	
6568	6.55E+02	6.57E+03	-1.20E+02	0.034	6.47E+02	
6569	6.55E+02	6.57E+03	-1.20E+02	0.034	6.47E+02	
6570	6.55E+02	6.57E+03	-1.20E+02	0.034	6.48E+02	
6571	6.55E+02	6.57E+03	-1.20E+02	0.034	6.48E+02	
6572	6.55E+02	6.57E+03	-1.20E+02	0.034	6.48E+02	
6573	6.55E+02	6.57E+03	-1.20E+02	0.034	6.48E+02	
6574	6.55E+02	6.57E+03	-1.20E+02	0.033	6.48E+02	
6575	6.55E+02	6.58E+03	-1.20E+02	0.033	6.48E+02	
6576	6.55E+02	6.58E+03	-1.20E+02	0.033	6.48E+02	
6577	6.55E+02	6.58E+03	-1.20E+02	0.033	6.48E+02	
6578	6.55E+02	6.58E+03	-1.20E+02	0.033	6.48E+02	
6579	6.56E+02	6.58E+03	-1.20E+02	0.033	6.48E+02	
6580	6.56E+02	6.58E+03	-1.20E+02	0.032	6.48E+02	
6581	6.56E+02	6.58E+03	-1.20E+02	0.032	6.48E+02	
6582	6.56E+02	6.58E+03	-1.20E+02	0.032	6.49E+02	
6583	6.56E+02	6.58E+03	-1.20E+02	0.032	6.49E+02	
6584	6.56E+02	6.58E+03	-1.20E+02	0.032	6.49E+02	
6585	6.56E+02	6.59E+03	-1.20E+02	0.031	6.49E+02	
6586	6.56E+02	6.59E+03	-1.20E+02	0.031	6.49E+02	
6587	6.56E+02	6.59E+03	-1.20E+02	0.031	6.49E+02	
6588	6.56E+02	6.59E+03	-1.20E+02	0.031	6.49E+02	
6589	6.56E+02	6.59E+03	-1.20E+02	0.031	6.49E+02	
6590	6.57E+02	6.59E+03	-1.20E+02	0.03	6.49E+02	
6591	6.57E+02	6.59E+03	-1.20E+02	0.03	6.49E+02	
6592	6.57E+02	6.59E+03	-1.20E+02	0.03	6.49E+02	
6593	6.57E+02	6.59E+03	-1.20E+02	0.03	6.49E+02	
6594	6.57E+02	6.59E+03	-1.20E+02	0.03	6.50E+02	
6595	6.57E+02	6.60E+03	-1.20E+02	0.03	6.50E+02	
6596	6.57E+02	6.60E+03	-1.20E+02	0.029	6.50E+02	
6597	6.57E+02	6.60E+03	-1.19E+02	0.029	6.50E+02	
6598	6.57E+02	6.60E+03	-1.19E+02	0.029	6.50E+02	
6599	6.57E+02	6.60E+03	-1.19E+02	0.029	6.50E+02	
6600	6.57E+02	6.60E+03	-1.19E+02	0.029	6.50E+02	
6601	6.57E+02	6.60E+03	-1.19E+02	0.029	6.50E+02	
6602	6.58E+02	6.60E+03	-1.19E+02	0.028	6.50E+02	
6603	6.58E+02	6.60E+03	-1.19E+02	0.028	6.50E+02	
6604	6.58E+02	6.60E+03	-1.19E+02	0.028	6.50E+02	
6605	6.58E+02	6.61E+03	-1.19E+02	0.028	6.50E+02	
6606	6.58E+02	6.61E+03	-1.19E+02	0.028	6.51E+02	
6607	6.58E+02	6.61E+03	-1.19E+02	0.028	6.51E+02	
6608	6.58E+02	6.61E+03	-1.19E+02	0.028	6.51E+02	
6609	6.58E+02	6.61E+03	-1.19E+02	0.027	6.51E+02	
6610	6.58E+02	6.61E+03	-1.19E+02	0.027	6.51E+02	
6611	6.58E+02	6.61E+03	-1.19E+02	0.027	6.51E+02	
6612	6.58E+02	6.61E+03	-1.19E+02	0.027	6.51E+02	
6613	6.59E+02	6.61E+03	-1.19E+02	0.027	6.51E+02	
6614	6.59E+02	6.61E+03	-1.19E+02	0.026	6.51E+02	
6615	6.59E+02	6.62E+03	-1.19E+02	0.026	6.51E+02	
6616	6.59E+02	6.62E+03	-1.19E+02	0.026	6.51E+02	
6617	6.59E+02	6.62E+03	-1.19E+02	0.026	6.51E+02	
6618	6.59E+02	6.62E+03	-1.19E+02	0.025	6.52E+02	
6619	6.59E+02	6.62E+03	-1.19E+02	0.025	6.52E+02	
6620	6.59E+02	6.62E+03	-1.19E+02	0.025	6.52E+02	
6621	6.59E+02	6.62E+03	-1.19E+02	0.025	6.52E+02	
6622	6.59E+02	6.62E+03	-1.19E+02	0.025	6.52E+02	
6623	6.59E+02	6.62E+03	-1.19E+02	0.024	6.52E+02	
6624	6.59E+02	6.62E+03	-1.19E+02	0.024	6.52E+02	
6625	6.60E+02	6.63E+03	-1.18E+02	0.024	6.52E+02	
6626	6.60E+02	6.63E+03	-1.18E+02	0.024	6.52E+02	
6627	6.60E+02	6.63E+03	-1.18E+02	0.024	6.52E+02	
6628	6.60E+02	6.63E+03	-1.18E+02	0.024	6.52E+02	
6629	6.60E+02	6.63E+03	-1.18E+02	0.023	6.52E+02	
6630	6.60E+02	6.63E+03	-1.18E+02	0.023	6.53E+02	
6631	6.60E+02	6.63E+03	-1.18E+02	0.023	6.53E+02	
6632	6.60E+02	6.63E+03	-1.18E+02	0.023	6.53E+02	
6633	6.60E+02	6.63E+03	-1.18E+02	0.023	6.53E+02	
6634	6.60E+02	6.63E+03	-1.18E+02	0.023	6.53E+02	
6635	6.60E+02	6.64E+03	-1.18E+02	0.022	6.53E+02	
6636	6.60E+02	6.64E+03	-1.18E+02	0.022	6.53E+02	
6637	6.61E+02	6.64E+03	-1.18E+02	0.022	6.53E+02	
6638	6.61E+02	6.64E+03	-1.18E+02	0.022	6.53E+02	
6639	6.61E+02	6.64E+03	-1.18E+02	0.022	6.53E+02	
6640	6.61E+02	6.64E+03	-1.18E+02	0.022	6.53E+02	
6641	6.61E+02	6.64E+03	-1.18E+02	0.022	6.53E+02	
6642	6.61E+02	6.64E+03	-1.18E+02	0.022	6.54E+02	
6643	6.61E+02	6.64E+03	-1.18E+02	0.021	6.54E+02	
6644	6.61E+02	6.64E+03	-1.18E+02	0.021	6.54E+02	
6645	6.61E+02	6.65E+03	-1.18E+02	0.021	6.54E+02	
6646	6.61E+02	6.65E+03	-1.17E+02	0.021	6.54E+02	
6647	6.61E+02	6.65E+03	-1.17E+02	0.021	6.54E+02	
6648	6.62E+02	6.65E+03	-1.17E+02	0.021	6.54E+02	
6649	6.62E+02	6.65E+03	-1.17E+02	0.021	6.54E+02	
6650	6.62E+02	6.65E+03	-1.17E+02	0.021	6.54E+02	
6651	6.62E+02	6.65E+03	-1.17E+02	0.021	6.54E+02	
6652	6.62E+02	6.65E+03	-1.17E+02	0.02	6.54E+02	
6653	6.62E+02	6.65E+03	-1.17E+02	0.02	6.54E+02	
6654	6.62E+02	6.65E+03	-1.16E+02	0.02	6.55E+02	
6655	6.62E+02	6.66E+03	-1.16E+02	0.02	6.55E+02	
6656	6.62E+02	6.66E+03	-1.16E+02	0.02	6.55E+02	
6657	6.62E+02	6.66E+03	-1.16E+02	0.02	6.55E+02	
6658	6.62E+02	6.66E+03	-1.16E+02	0.02	6.55E+02	
6659	6.62E+02	6.66E+03	-1.16E+02	0.02	6.55E+02	
6660	6.63E+02	6.66E+03	-1.16E+02	0.019	6.55E+02	
6661	6.63E+02	6.66E+03	-1.16E+02	0.019	6.55E+02	
6662	6.63E+02	6.66E+03	-1.16E+02	0.019	6.55E+02	
6663	6.63E+02	6.66E+03	-1.16E+02	0.019	6.55E+02	
6664	6.63E+02	6.66E+03	-1.15E+02	0.019	6.55E+02	
6665	6.63E+02	6.67E+03	-1.15E+02	0.019	6.55E+02	
6666	6.63E+02	6.67E+03	-1.15E+02	0.018	6.56E+02	
6667	6.63E+02	6.67E+03	-1.15E+02	0.018	6.56E+02	
6668	6.63E+02	6.67E+03	-1.15E+02	0.018	6.56E+02	
6669	6.63E+02	6.67E+03	-1.15E+02	0.018	6.56E+02	
6670	6.63E+02	6.67E+03	-1.15E+02	0.018	6.56E+02	
6671	6.64E+02	6.67E+03	-1.15E+02	0.018	6.56E+02	
6672	6.64E+02	6.67E+03	-1.15E+02	0.018	6.56E+02	
6673	6.64E+02	6.67E+03	-1.15E+02	0.017	6.56E+02	
6674	6.64E+02	6.67E+03	-1.15E+02	0.017	6.56E+02	
6675	6.64E+02	6.68E+03	-1.15E+02	0.017	6.56E+02	
6676	6.64E+02	6.68E+03	-1.14E+02	0.017	6.56E+02	
6677	6.64E+02	6.68E+03	-1.14E+02	0.017	6.56E+02	
6678	6.64E+02	6.68E+03	-1.14E+02	0.017	6.57E+02	
6679	6.64E+02	6.68E+03	-1.14E+02	0.017	6.57E+02	
6680	6.64E+02	6.68E+03	-1.14E+02	0.016	6.57E+02	
6681	6.64E+02	6.68E+03	-1.14E+02	0.016	6.57E+02	
6682	6.65E+02	6.68E+03	-1.14E+02	0.016	6.57E+02	
6683	6.65E+02	6.68E+03	-1.14E+02	0.016	6.57E+02	
6684	6.65E+02	6.68E+03	-1.14E+02	0.015	6.57E+02	
6685	6.65E+02	6.69E+03	-1.14E+02	0.015	6.57E+02	
6686	6.65E+02	6.69E+03	-1.14E+02	0.015	6.57E+02	
6687	6.65E+02	6.69E+03	-1.14E+02	0.015	6.57E+02	
6688	6.65E+02	6.69E+03	-1.14E+02	0.015	6.57E+02	
6689	6.65E+02	6.69E+03	-1.14E+02	0.015	6.57E+02	
6690	6.65E+02	6.69E+03	-1.13E+02	0.014	6.58E+02	
6691	6.65E+02	6.69E+03	-1.13E+02	0.014	6.58E+02	
6692	6.65E+02	6.69E+03	-1.13E+02	0.014	6.58E+02	
6693	6.65E+02	6.69E+03	-1.13E+02	0.014	6.58E+02	
6694	6.66E+02	6.69E+03	-1.13E+02	0.014	6.58E+02	
6695	6.66E+02	6.70E+03	-1.13E+02	0.014	6.58E+02	
6696	6.66E+02	6.70E+03	-1.13E+02	0.014	6.58E+02	
6697	6.66E+02	6.70E+03	-1.13E+02	0.014	6.58E+02	
6698	6.66E+02	6.70E+03	-1.13E+02	0.014	6.58E+02	
6699	6.66E+02	6.70E+03	-1.13E+02	0.013	6.58E+02	
6700	6.66E+02	6.70E+03	-1.13E+02	0.013	6.58E+02	
6701	6.66E+02	6.70E+03	-1.13E+02	0.013	6.58E+02	
6702	6.66E+02	6.70E+03	-1.13E+02	0.013	6.59E+02	
6703	6.66E+02	6.70E+03	-1.13E+02	0.013	6.59E+02	
6704	6.66E+02	6.70E+03	-1.13E+02	0.013	6.59E+02	
6705	6.67E+02	6.71E+03	-1.13E+02	0.013	6.59E+02	
6706	6.67E+02	6.71E+03	-1.12E+02	0.013	6.59E+02	
6707	6.67E+02	6.71E+03	-1.12E+02	0.013	6.59E+02	
6708	6.67E+02	6.71E+03	-1.12E+02	0.012	6.59E+02	
6709	6.67E+02	6.71E+03	-1.12E+02	0.012	6.59E+02	
6710	6.67E+02	6.71E+03	-1.12E+02	0.012	6.59E+02	
6711	6.67E+02	6.71E+03	-1.12E+02	0.012	6.59E+02	
6712	6.67E+02	6.71E+03	-1.12E+02	0.012	6.59E+02	
6713	6.67E+02	6.71E+03	-1.12E+02	0.012	6.59E+02	
6714	6.67E+02	6.71E+03	-1.12E+02	0.012	6.60E+02	
6715	6.67E+02	6.72E+03	-1.12E+02	0.012	6.60E+02	
6716	6.67E+02	6.72E+03	-1.12E+02	0.012	6.60E+02	
6717	6.68E+02	6.72E+03	-1.12E+02	0.012	6.60E+02	
6718	6.68E+02	6.72E+03	-1.12E+02	0.011	6.60E+02	
6719	6.68E+02	6.72E+03	-1.12E+02	0.011	6.60E+02	
6720	6.68E+02	6.72E+03	-1.12E+02	0.011	6.60E+02	
6721	6.68E+02	6.72E+03	-1.12E+02	0.011	6.60E+02	
6722	6.68E+02	6.72E+03	-1.12E+02	0.011	6.60E+02	
6723	6.68E+02	6.72E+03	-1.12E+02	0.011	6.60E+02	
6724	6.68E+02	6.72E+03	-1.11E+02	0.011	6.60E+02	
6725	6.68E+02	6.73E+03	-1.11E+02	0.011	6.60E+02	
6726	6.68E+02	6.73E+03	-1.11E+02	0.011	6.61E+02	
6727	6.68E+02	6.73E+03	-1.11E+02	0.011	6.61E+02	
6728	6.69E+02	6.73E+03	-1.11E+02	0.01	6.61E+02	
6729	6.69E+02	6.73E+03	-1.11E+02	0.01	6.61E+02	
6730	6.69E+02	6.73E+03	-1.11E+02	0.01	6.61E+02	
6731	6.69E+02	6.73E+03	-1.11E+02	0.01	6.61E+02	
6732	6.69E+02	6.73E+03	-1.11E+02	0.01	6.61E+02	
6733	6.69E+02	6.73E+03	-1.11E+02	0.01	6.61E+02	
6734	6.69E+02	6.73E+03	-1.11E+02	0.01	6.61E+02	
6735	6.69E+02	6.74E+03	-1.11E+02	0.01	6.61E+02	
6736	6.69E+02	6.74E+03	-1.11E+02	0.01	6.61E+02	
6737	6.69E+02	6.74E+03	-1.11E+02	0.01	6.61E+02	
6738	6.69E+02	6.74E+03	-1.11E+02	0.009	6.62E+02	
6739	6.69E+02	6.74E+03	-1.11E+02	0.009	6.62E+02	
6740	6.70E+02	6.74E+03	-1.11E+02	0.009	6.62E+02	
6741	6.70E+02	6.74E+03	-1.10E+02	0.009	6.62E+02	
6742	6.70E+02	6.74E+03	-1.10E+02	0.009	6.62E+02	
6743	6.70E+02	6.74E+03	-1.10E+02	0.009	6.62E+02	
6744	6.70E+02	6.74E+03	-1.10E+02	0.009	6.62E+02	
6745	6.70E+02	6.75E+03	-1.10E+02	0.009	6.62E+02	
6746	6.70E+02	6.75E+03	-1.10E+02	0.009	6.62E+02	
6747	6.70E+02	6.75E+03	-1.10E+02	0.008	6.62E+02	
6748	6.70E+02	6.75E+03	-1.10E+02	0.008	6.62E+02	
6749	6.70E+02	6.75E+03	-1.10E+02	0.008	6.62E+02	
6750	6.70E+02	6.75E+03	-1.10E+02	0.008	6.63E+02	
6751	6.70E+02	6.75E+03	-1.10E+02	0.008	6.63E+02	
6752	6.71E+02	6.75E+03	-1.10E+02	0.007	6.63E+02	
6753	6.71E+02	6.75E+03	-1.10E+02	0.007	6.63E+02	
6754	6.71E+02	6.75E+03	-1.10E+02	0.007	6.63E+02	
6755	6.71E+02	6.76E+03	-1.10E+02	0.007	6.63E+02	
6756	6.71E+02	6.76E+03	-1.10E+02	0.007	6.63E+02	
6757	6.71E+02	6.76E+03	-1.10E+02	0.007	6.63E+02	
6758	6.71E+02	6.76E+03	-1.09E+02	0.007	6.63E+02	
6759	6.71E+02	6.76E+03	-1.09E+02	0.007	6.63E+02	
6760	6.71E+02	6.76E+03	-1.09E+02	0.007	6.63E+02	
6761	6.71E+02	6.76E+03	-1.09E+02	0.007	6.63E+02	
6762	6.71E+02	6.76E+03	-1.09E+02	0.006	6.64E+02	
6763	6.72E+02	6.76E+03	-1.09E+02	0.006	6.64E+02	
6764	6.72E+02	6.76E+03	-1.09E+02	0.006	6.64E+02	
6765	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6766	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6767	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6768	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6769	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6770	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6771	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6772	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6773	6.72E+02	6.77E+03	-1.09E+02	0.006	6.64E+02	
6774	6.72E+02	6.77E+03	-1.08E+02	0.006	6.65E+02	
6775	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6776	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6777	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6778	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6779	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6780	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6781	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6782	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6783	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6784	6.73E+02	6.78E+03	-1.08E+02	0.005	6.65E+02	
6785	6.73E+02	6.79E+03	-1.08E+02	0.005	6.65E+02	
6786	6.74E+02	6.79E+03	-1.08E+02	0.005	6.66E+02	
6787	6.74E+02	6.79E+03	-1.08E+02	0.005	6.66E+02	
6788	6.74E+02	6.79E+03	-1.07E+02	0.004	6.66E+02	
6789	6.74E+02	6.79E+03	-1.07E+02	0.004	6.66E+02	
6790	6.74E+02	6.79E+03	-1.07E+02	0.004	6.66E+02	
6791	6.74E+02	6.79E+03	-1.07E+02	0.004	6.66E+02	
6792	6.74E+02	6.79E+03	-1.07E+02	0.004	6.66E+02	
6793	6.74E+02	6.79E+03	-1.07E+02	0.004	6.66E+02	
6794	6.74E+02	6.79E+03	-1.07E+02	0.004	6.66E+02	
6795	6.74E+02	6.80E+03	-1.07E+02	0.004	6.66E+02	
6796	6.74E+02	6.80E+03	-1.07E+02	0.004	6.66E+02	
6797	6.74E+02	6.80E+03	-1.07E+02	0.004	6.66E+02	
6798	6.75E+02	6.80E+03	-1.07E+02	0.004	6.67E+02	
6799	6.75E+02	6.80E+03	-1.07E+02	0.004	6.67E+02	
6800	6.75E+02	6.80E+03	-1.07E+02	0.004	6.67E+02	
6801	6.75E+02	6.80E+03	-1.07E+02	0.004	6.67E+02	
6802	6.75E+02	6.80E+03	-1.07E+02	0.004	6.67E+02	
6803	6.75E+02	6.80E+03	-1.06E+02	0.004	6.67E+02	
6804	6.75E+02	6.80E+03	-1.06E+02	0.003	6.67E+02	
6805	6.75E+02	6.81E+03	-1.06E+02	0.003	6.67E+02	
6806	6.75E+02	6.81E+03	-1.06E+02	0.003	6.67E+02	
6807	6.75E+02	6.81E+03	-1.06E+02	0.003	6.67E+02	
6808	6.75E+02	6.81E+03	-1.06E+02	0.003	6.67E+02	
6809	6.76E+02	6.81E+03	-1.06E+02	0.003	6.67E+02	
6810	6.76E+02	6.81E+03	-1.06E+02	0.003	6.68E+02	
6811	6.76E+02	6.81E+03	-1.06E+02	0.003	6.68E+02	
6812	6.76E+02	6.81E+03	-1.06E+02	0.003	6.68E+02	
6813	6.76E+02	6.81E+03	-1.06E+02	0.003	6.68E+02	
6814	6.76E+02	6.81E+03	-1.06E+02	0.003	6.68E+02	
6815	6.76E+02	6.82E+03	-1.06E+02	0.003	6.68E+02	
6816	6.76E+02	6.82E+03	-1.06E+02	0.003	6.68E+02	
6817	6.76E+02	6.82E+03	-1.06E+02	0.003	6.68E+02	
6818	6.76E+02	6.82E+03	-1.05E+02	0.003	6.68E+02	
6819	6.76E+02	6.82E+03	-1.05E+02	0.003	6.68E+02	
6820	6.76E+02	6.82E+03	-1.05E+02	0.002	6.68E+02	
6821	6.77E+02	6.82E+03	-1.05E+02	0.002	6.68E+02	
6822	6.77E+02	6.82E+03	-1.05E+02	0.002	6.69E+02	
6823	6.77E+02	6.82E+03	-1.05E+02	0.002	6.69E+02	
6824	6.77E+02	6.82E+03	-1.05E+02	0.002	6.69E+02	
6825	6.77E+02	6.83E+03	-1.05E+02	0.001	6.69E+02	
6826	6.77E+02	6.83E+03	-1.05E+02	0.001	6.69E+02	
6827	6.77E+02	6.83E+03	-1.05E+02	0.001	6.69E+02	
6828	6.77E+02	6.83E+03	-1.05E+02	0.001	6.69E+02	
6829	6.77E+02	6.83E+03	-1.05E+02	0.001	6.69E+02	
6830	6.77E+02	6.83E+03	-1.05E+02	0.001	6.69E+02	
6831	6.77E+02	6.83E+03	-1.05E+02	0.001	6.69E+02	
6832	6.78E+02	6.83E+03	-1.04E+02	0.001	6.69E+02	
6833	6.78E+02	6.83E+03	-1.04E+02	0.001	6.69E+02	
6834	6.78E+02	6.83E+03	-1.04E+02	0.001	6.70E+02	
6835	6.78E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6836	6.78E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6837	6.78E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6838	6.78E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6839	6.78E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6840	6.78E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6841	6.78E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6842	6.78E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6843	6.79E+02	6.84E+03	-1.04E+02	0.001	6.70E+02	
6844	6.79E+02	6.84E+03	-1.04E+02	0	6.70E+02	
6845	6.79E+02	6.85E+03	-1.04E+02	0	6.70E+02	
6846	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6847	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6848	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6849	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6850	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6851	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6852	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6853	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6854	6.79E+02	6.85E+03	-1.03E+02	0	6.71E+02	
6855	6.80E+02	6.86E+03	-1.03E+02	0	6.71E+02	
6856	6.80E+02	6.86E+03	-1.03E+02	0	6.71E+02	
6857	6.80E+02	6.86E+03	-1.03E+02	0	6.71E+02	
6858	6.80E+02	6.86E+03	-1.03E+02	0	6.72E+02	
6859	6.80E+02	6.86E+03	-1.03E+02	0	6.72E+02	
6860	6.80E+02	6.86E+03	-1.02E+02	0	6.72E+02	
6861	6.80E+02	6.86E+03	-1.02E+02	0	6.72E+02	
6862	6.80E+02	6.86E+03	-1.02E+02	0	6.72E+02	
6863	6.80E+02	6.86E+03	-1.02E+02	0	6.72E+02	
6864	6.80E+02	6.86E+03	-1.02E+02	0	6.72E+02	
6865	6.80E+02	6.87E+03	-1.02E+02	0	6.72E+02	
6866	6.81E+02	6.87E+03	-1.02E+02	0	6.72E+02	
6867	6.81E+02	6.87E+03	-1.02E+02	0	6.72E+02	
6868	6.81E+02	6.87E+03	-1.02E+02	-0.001	6.72E+02	
6869	6.81E+02	6.87E+03	-1.02E+02	-0.001	6.72E+02	
6870	6.81E+02	6.87E+03	-1.02E+02	-0.001	6.73E+02	
6871	6.81E+02	6.87E+03	-1.02E+02	-0.001	6.73E+02	
6872	6.81E+02	6.87E+03	-1.02E+02	-0.001	6.73E+02	
6873	6.81E+02	6.87E+03	-1.02E+02	-0.001	6.73E+02	
6874	6.81E+02	6.87E+03	-1.02E+02	-0.001	6.73E+02	
6875	6.81E+02	6.88E+03	-1.01E+02	-0.001	6.73E+02	
6876	6.81E+02	6.88E+03	-1.01E+02	-0.001	6.73E+02	
6877	6.81E+02	6.88E+03	-1.01E+02	-0.001	6.73E+02	
6878	6.82E+02	6.88E+03	-1.01E+02	-0.001	6.73E+02	
6879	6.82E+02	6.88E+03	-1.01E+02	-0.001	6.73E+02	
6880	6.82E+02	6.88E+03	-1.01E+02	-0.001	6.73E+02	
6881	6.82E+02	6.88E+03	-1.01E+02	-0.001	6.73E+02	
6882	6.82E+02	6.88E+03	-1.01E+02	-0.001	6.74E+02	
6883	6.82E+02	6.88E+03	-1.01E+02	-0.001	6.74E+02	
6884	6.82E+02	6.88E+03	-1.01E+02	-0.001	6.74E+02	
6885	6.82E+02	6.89E+03	-1.01E+02	-0.001	6.74E+02	
6886	6.82E+02	6.89E+03	-1.01E+02	-0.001	6.74E+02	
6887	6.82E+02	6.89E+03	-1.01E+02	-0.001	6.74E+02	
